threshold,sensitivity,fpr,1-fpr,1-sens
inf,0.0,0.0,1.0,1.0
0.25923568,0.0,0.001445086705202312,0.9985549132947977,1.0
0.22027792,0.0,0.005780346820809248,0.9942196531791907,1.0
0.19838826,0.01694915254237288,0.005780346820809248,0.9942196531791907,0.9830508474576272
0.19340333,0.01694915254237288,0.0072254335260115606,0.9927745664739884,0.9830508474576272
0.18972872,0.01694915254237288,0.010115606936416185,0.9898843930635838,0.9830508474576272
0.1453109,0.01694915254237288,0.01878612716763006,0.9812138728323699,0.9830508474576272
0.13075285,0.01694915254237288,0.02167630057803468,0.9783236994219653,0.9830508474576272
0.11819606,0.01694915254237288,0.02601156069364162,0.9739884393063584,0.9830508474576272
0.117305495,0.01694915254237288,0.030346820809248554,0.9696531791907514,0.9830508474576272
0.11695168,0.01694915254237288,0.031791907514450865,0.9682080924855492,0.9830508474576272
0.11153642,0.01694915254237288,0.03468208092485549,0.9653179190751445,0.9830508474576272
0.10995407,0.01694915254237288,0.036127167630057806,0.9638728323699421,0.9830508474576272
0.10459342,0.01694915254237288,0.04190751445086705,0.958092485549133,0.9830508474576272
0.09572753,0.01694915254237288,0.05491329479768786,0.9450867052023122,0.9830508474576272
0.09251743,0.01694915254237288,0.057803468208092484,0.9421965317919075,0.9830508474576272
0.09109953,0.03389830508474576,0.06213872832369942,0.9378612716763006,0.9661016949152542
0.0884038,0.03389830508474576,0.06647398843930635,0.9335260115606936,0.9661016949152542
0.08837771,0.03389830508474576,0.06936416184971098,0.930635838150289,0.9661016949152542
0.08718921,0.03389830508474576,0.07369942196531792,0.926300578034682,0.9661016949152542
0.08600293,0.05084745762711865,0.07369942196531792,0.926300578034682,0.9491525423728814
0.08588459,0.05084745762711865,0.07658959537572255,0.9234104046242775,0.9491525423728814
0.084606834,0.06779661016949153,0.07658959537572255,0.9234104046242775,0.9322033898305084
0.08408677,0.06779661016949153,0.07803468208092486,0.9219653179190751,0.9322033898305084
0.083602026,0.06779661016949153,0.08092485549132948,0.9190751445086706,0.9322033898305084
0.080404036,0.06779661016949153,0.08815028901734104,0.911849710982659,0.9322033898305084
0.0798046,0.0847457627118644,0.08815028901734104,0.911849710982659,0.9152542372881356
0.076684274,0.0847457627118644,0.09104046242774566,0.9089595375722543,0.9152542372881356
0.07660215,0.1016949152542373,0.09248554913294797,0.9075144508670521,0.8983050847457628
0.07475703,0.1016949152542373,0.0953757225433526,0.9046242774566474,0.8983050847457628
0.07469012,0.1016949152542373,0.10115606936416185,0.8988439306358381,0.8983050847457628
0.07375026,0.1016949152542373,0.10404624277456648,0.8959537572254335,0.8983050847457628
0.073498555,0.11864406779661017,0.1069364161849711,0.8930635838150289,0.8813559322033898
0.07312643,0.11864406779661017,0.11127167630057803,0.888728323699422,0.8813559322033898
0.07109758,0.11864406779661017,0.11416184971098266,0.8858381502890174,0.8813559322033898
0.070512794,0.13559322033898305,0.11416184971098266,0.8858381502890174,0.864406779661017
0.070240185,0.13559322033898305,0.11849710982658959,0.8815028901734104,0.864406779661017
0.067579314,0.13559322033898305,0.12138728323699421,0.8786127167630058,0.864406779661017
0.06741257,0.15254237288135594,0.12283236994219653,0.8771676300578035,0.847457627118644
0.0671671,0.15254237288135594,0.12572254335260116,0.8742774566473989,0.847457627118644
0.06713816,0.15254237288135594,0.12716763005780346,0.8728323699421965,0.847457627118644
0.06695064,0.15254237288135594,0.1315028901734104,0.8684971098265896,0.847457627118644
0.065331,0.15254237288135594,0.13728323699421965,0.8627167630057804,0.847457627118644
0.06485147,0.15254237288135594,0.14017341040462428,0.8598265895953757,0.847457627118644
0.06430684,0.15254237288135594,0.1430635838150289,0.8569364161849711,0.847457627118644
0.06419079,0.15254237288135594,0.14595375722543352,0.8540462427745665,0.847457627118644
0.06241619,0.1864406779661017,0.14595375722543352,0.8540462427745665,0.8135593220338984
0.062113103,0.22033898305084745,0.15173410404624277,0.8482658959537572,0.7796610169491526
0.060746614,0.22033898305084745,0.1531791907514451,0.846820809248555,0.7796610169491526
0.06067773,0.22033898305084745,0.15895953757225434,0.8410404624277457,0.7796610169491526
0.060220618,0.22033898305084745,0.16040462427745664,0.8395953757225434,0.7796610169491526
0.06009613,0.23728813559322035,0.16040462427745664,0.8395953757225434,0.7627118644067796
0.0597661,0.23728813559322035,0.16184971098265896,0.838150289017341,0.7627118644067796
0.059429582,0.23728813559322035,0.16473988439306358,0.8352601156069364,0.7627118644067796
0.059132125,0.2542372881355932,0.17052023121387283,0.8294797687861272,0.7457627118644068
0.059080098,0.2711864406779661,0.17052023121387283,0.8294797687861272,0.728813559322034
0.05648092,0.2711864406779661,0.17630057803468208,0.823699421965318,0.728813559322034
0.05639148,0.2711864406779661,0.1791907514450867,0.8208092485549133,0.728813559322034
0.056311063,0.2711864406779661,0.18208092485549132,0.8179190751445087,0.728813559322034
0.055651832,0.288135593220339,0.18208092485549132,0.8179190751445087,0.711864406779661
0.05540361,0.288135593220339,0.18497109826589594,0.815028901734104,0.711864406779661
0.055387042,0.288135593220339,0.18641618497109827,0.8135838150289018,0.711864406779661
0.054886997,0.288135593220339,0.1893063583815029,0.8106936416184971,0.711864406779661
0.05470336,0.288135593220339,0.19219653179190752,0.8078034682080925,0.711864406779661
0.054485515,0.288135593220339,0.19797687861271676,0.8020231213872833,0.711864406779661
0.054321937,0.288135593220339,0.2023121387283237,0.7976878612716762,0.711864406779661
0.05312939,0.288135593220339,0.20664739884393063,0.7933526011560694,0.711864406779661
0.053086277,0.288135593220339,0.21098265895953758,0.7890173410404624,0.711864406779661
0.05264863,0.288135593220339,0.21242774566473988,0.7875722543352601,0.711864406779661
0.05235348,0.288135593220339,0.21820809248554912,0.7817919075144508,0.711864406779661
0.05167918,0.288135593220339,0.22109826589595374,0.7789017341040463,0.711864406779661
0.051575754,0.288135593220339,0.22687861271676302,0.773121387283237,0.711864406779661
