threshold,sensitivity,fpr,1-fpr,1-sens
inf,0.0,0.0,1.0,1.0
0.71165174,0.0,0.01818181818181818,0.9818181818181818,1.0
0.6545353,0.0,0.03636363636363636,0.9636363636363636,1.0
0.56721926,0.0625,0.03636363636363636,0.9636363636363636,0.9375
0.5137197,0.0625,0.07272727272727272,0.9272727272727272,0.9375
0.4929759,0.125,0.07272727272727272,0.9272727272727272,0.875
0.30470595,0.125,0.23636363636363636,0.7636363636363637,0.875
0.29136893,0.1875,0.23636363636363636,0.7636363636363637,0.8125
0.25924125,0.1875,0.2727272727272727,0.7272727272727273,0.8125
0.23171824,0.25,0.2727272727272727,0.7272727272727273,0.75
0.10929514,0.25,0.38181818181818183,0.6181818181818182,0.75
0.10477113,0.3125,0.38181818181818183,0.6181818181818182,0.6875
0.0812613,0.3125,0.4727272727272727,0.5272727272727273,0.6875
0.07632464,0.375,0.4727272727272727,0.5272727272727273,0.625
0.07497943,0.375,0.509090909090909,0.49090909090909096,0.625
0.0745253,0.4375,0.5272727272727272,0.4727272727272728,0.5625
0.07151319,0.4375,0.5454545454545454,0.4545454545454546,0.5625
0.06796481,0.5,0.5454545454545454,0.4545454545454546,0.5
0.05407095,0.5,0.5818181818181818,0.4181818181818182,0.5
0.05285336,0.5625,0.5818181818181818,0.4181818181818182,0.4375
0.045041636,0.5625,0.6181818181818182,0.38181818181818183,0.4375
0.04152465,0.625,0.6181818181818182,0.38181818181818183,0.375
0.040436555,0.625,0.6545454545454545,0.34545454545454546,0.375
0.038923338,0.6875,0.6545454545454545,0.34545454545454546,0.3125
0.023219446,0.6875,0.8545454545454545,0.1454545454545455,0.3125
0.018212648,0.8125,0.8545454545454545,0.1454545454545455,0.1875
0.018089658,0.8125,0.8727272727272727,0.12727272727272732,0.1875
0.017988965,0.875,0.8727272727272727,0.12727272727272732,0.125
0.016150676,0.875,0.8909090909090909,0.10909090909090913,0.125
0.014478336,0.9375,0.8909090909090909,0.10909090909090913,0.0625
0.01032403,0.9375,0.9454545454545454,0.054545454545454564,0.0625
0.010068862,1.0,0.9454545454545454,0.054545454545454564,0.0
0.0071635013,1.0,1.0,0.0,0.0
