threshold,sensitivity,fpr,1-fpr,1-sens
inf,0.0,0.0,1.0,1.0
0.13000943,0.0,0.006578947368421052,0.993421052631579,1.0
0.11243775,0.0,0.019736842105263157,0.9802631578947368,1.0
0.110347904,0.08333333333333333,0.019736842105263157,0.9802631578947368,0.9166666666666666
0.09013305,0.08333333333333333,0.03289473684210526,0.9671052631578947,0.9166666666666666
0.07861124,0.16666666666666666,0.039473684210526314,0.9605263157894737,0.8333333333333334
0.04570238,0.16666666666666666,0.05921052631578947,0.9407894736842105,0.8333333333333334
0.037318923,0.16666666666666666,0.07894736842105263,0.9210526315789473,0.8333333333333334
0.026101453,0.16666666666666666,0.11842105263157894,0.881578947368421,0.8333333333333334
0.023733852,0.16666666666666666,0.14473684210526316,0.8552631578947368,0.8333333333333334
0.023493355,0.16666666666666666,0.1513157894736842,0.8486842105263158,0.8333333333333334
0.023280835,0.25,0.1513157894736842,0.8486842105263158,0.75
0.022853713,0.25,0.16447368421052633,0.8355263157894737,0.75
0.022471204,0.25,0.17105263157894737,0.8289473684210527,0.75
0.022001622,0.25,0.18421052631578946,0.8157894736842105,0.75
0.021830196,0.25,0.19078947368421054,0.8092105263157895,0.75
0.021482972,0.25,0.20394736842105263,0.7960526315789473,0.75
0.017688861,0.25,0.2236842105263158,0.7763157894736842,0.75
0.01730964,0.25,0.23684210526315788,0.7631578947368421,0.75
0.017111652,0.25,0.24342105263157895,0.756578947368421,0.75
0.01688932,0.3333333333333333,0.24342105263157895,0.756578947368421,0.6666666666666667
0.014848806,0.3333333333333333,0.25,0.75,0.6666666666666667
0.013994635,0.3333333333333333,0.2894736842105263,0.7105263157894737,0.6666666666666667
0.011741988,0.3333333333333333,0.32894736842105265,0.6710526315789473,0.6666666666666667
0.011121215,0.3333333333333333,0.35526315789473684,0.6447368421052632,0.6666666666666667
0.011004921,0.3333333333333333,0.3618421052631579,0.638157894736842,0.6666666666666667
0.010826785,0.3333333333333333,0.3815789473684211,0.618421052631579,0.6666666666666667
0.010663496,0.3333333333333333,0.4144736842105263,0.5855263157894737,0.6666666666666667
0.010299809,0.3333333333333333,0.4407894736842105,0.5592105263157895,0.6666666666666667
0.008854328,0.3333333333333333,0.47368421052631576,0.5263157894736843,0.6666666666666667
0.008826581,0.3333333333333333,0.4934210526315789,0.506578947368421,0.6666666666666667
0.008614424,0.3333333333333333,0.5,0.5,0.6666666666666667
0.007858458,0.3333333333333333,0.5197368421052632,0.48026315789473684,0.6666666666666667
0.0071468446,0.3333333333333333,0.5460526315789473,0.45394736842105265,0.6666666666666667
0.0068218834,0.4166666666666667,0.5657894736842105,0.4342105263157895,0.5833333333333333
0.006531324,0.5,0.5789473684210527,0.42105263157894735,0.5
0.006425137,0.5833333333333334,0.631578947368421,0.368421052631579,0.41666666666666663
0.0061310045,0.8333333333333334,0.6513157894736842,0.3486842105263158,0.16666666666666663
0.005869697,0.8333333333333334,0.6578947368421053,0.3421052631578947,0.16666666666666663
0.004236972,0.8333333333333334,0.6973684210526315,0.3026315789473685,0.16666666666666663
0.0039672414,0.8333333333333334,0.7105263157894737,0.2894736842105263,0.16666666666666663
0.0038573418,0.9166666666666666,0.7105263157894737,0.2894736842105263,0.08333333333333337
0.0036917743,0.9166666666666666,0.7302631578947368,0.26973684210526316,0.08333333333333337
0.0018685085,0.9166666666666666,0.8355263157894737,0.16447368421052633,0.08333333333333337
0.0018391835,0.9166666666666666,0.8486842105263158,0.15131578947368418,0.08333333333333337
0.0017303687,0.9166666666666666,0.8618421052631579,0.13815789473684215,0.08333333333333337
0.0016275762,0.9166666666666666,0.9013157894736842,0.09868421052631582,0.08333333333333337
0.0016241078,0.9166666666666666,0.9078947368421053,0.09210526315789469,0.08333333333333337
0.0016020279,0.9166666666666666,0.9342105263157895,0.06578947368421051,0.08333333333333337
0.0015072232,0.9166666666666666,0.9539473684210527,0.046052631578947345,0.08333333333333337
0.0014358179,0.9166666666666666,0.9671052631578947,0.03289473684210531,0.08333333333333337
0.0011054735,0.9166666666666666,0.9802631578947368,0.019736842105263164,0.08333333333333337
0.0010914947,1.0,0.9802631578947368,0.019736842105263164,0.0
0.0010230585,1.0,0.9868421052631579,0.013157894736842146,0.0
0.00089104526,1.0,1.0,0.0,0.0
