threshold,sensitivity,fpr,1-fpr,1-sens
inf,0.0,0.0,1.0,1.0
0.81653947,0.0,0.003816793893129771,0.9961832061068703,1.0
0.78381026,0.04040404040404041,0.003816793893129771,0.9961832061068703,0.9595959595959596
0.783328,0.04040404040404041,0.007633587786259542,0.9923664122137404,0.9595959595959596
0.7799269,0.050505050505050504,0.007633587786259542,0.9923664122137404,0.9494949494949495
0.7421145,0.050505050505050504,0.019083969465648856,0.9809160305343512,0.9494949494949495
0.7405981,0.06060606060606061,0.019083969465648856,0.9809160305343512,0.9393939393939394
0.7384531,0.06060606060606061,0.022900763358778626,0.9770992366412213,0.9393939393939394
0.7203146,0.08080808080808081,0.022900763358778626,0.9770992366412213,0.9191919191919192
0.6833378,0.08080808080808081,0.026717557251908396,0.9732824427480916,0.9191919191919192
0.6819999,0.09090909090909091,0.026717557251908396,0.9732824427480916,0.9090909090909091
0.6506933,0.09090909090909091,0.03435114503816794,0.9656488549618321,0.9090909090909091
0.64995533,0.10101010101010101,0.03435114503816794,0.9656488549618321,0.898989898989899
0.60261834,0.10101010101010101,0.0648854961832061,0.9351145038167938,0.898989898989899
0.5916224,0.1111111111111111,0.0648854961832061,0.9351145038167938,0.8888888888888888
0.58939755,0.1111111111111111,0.06870229007633588,0.9312977099236641,0.8888888888888888
0.5742029,0.12121212121212122,0.06870229007633588,0.9312977099236641,0.8787878787878788
0.56334376,0.12121212121212122,0.08015267175572519,0.9198473282442748,0.8787878787878788
0.56327593,0.12121212121212122,0.08778625954198473,0.9122137404580153,0.8787878787878788
0.55588484,0.13131313131313133,0.08778625954198473,0.9122137404580153,0.8686868686868687
0.5526833,0.13131313131313133,0.09541984732824428,0.9045801526717557,0.8686868686868687
0.539861,0.15151515151515152,0.09541984732824428,0.9045801526717557,0.8484848484848485
0.52300006,0.15151515151515152,0.09923664122137404,0.9007633587786259,0.8484848484848485
0.52060103,0.16161616161616163,0.09923664122137404,0.9007633587786259,0.8383838383838383
0.5187651,0.16161616161616163,0.10305343511450382,0.8969465648854962,0.8383838383838383
0.51718825,0.1717171717171717,0.10305343511450382,0.8969465648854962,0.8282828282828283
0.5146575,0.1717171717171717,0.10687022900763359,0.8931297709923665,0.8282828282828283
0.51150733,0.18181818181818182,0.10687022900763359,0.8931297709923665,0.8181818181818181
0.5105128,0.18181818181818182,0.11068702290076336,0.8893129770992366,0.8181818181818181
0.5016653,0.1919191919191919,0.11450381679389313,0.8854961832061069,0.8080808080808081
0.50075877,0.1919191919191919,0.1183206106870229,0.8816793893129771,0.8080808080808081
0.49870867,0.20202020202020202,0.1183206106870229,0.8816793893129771,0.797979797979798
0.49335873,0.20202020202020202,0.12213740458015267,0.8778625954198473,0.797979797979798
0.4801675,0.21212121212121213,0.12213740458015267,0.8778625954198473,0.7878787878787878
0.47686395,0.21212121212121213,0.12595419847328243,0.8740458015267176,0.7878787878787878
0.47527212,0.23232323232323232,0.12595419847328243,0.8740458015267176,0.7676767676767677
0.47107053,0.25252525252525254,0.12595419847328243,0.8740458015267176,0.7474747474747474
0.46534935,0.25252525252525254,0.13358778625954199,0.866412213740458,0.7474747474747474
0.46239454,0.26262626262626265,0.13358778625954199,0.866412213740458,0.7373737373737373
0.46034068,0.26262626262626265,0.13740458015267176,0.8625954198473282,0.7373737373737373
0.4528727,0.2727272727272727,0.13740458015267176,0.8625954198473282,0.7272727272727273
0.43802541,0.2727272727272727,0.1450381679389313,0.8549618320610687,0.7272727272727273
0.43519992,0.29292929292929293,0.1450381679389313,0.8549618320610687,0.7070707070707071
0.433213,0.29292929292929293,0.15267175572519084,0.8473282442748091,0.7070707070707071
0.43180537,0.30303030303030304,0.15267175572519084,0.8473282442748091,0.696969696969697
0.42694592,0.30303030303030304,0.16412213740458015,0.8358778625954199,0.696969696969697
0.42098504,0.32323232323232326,0.16412213740458015,0.8358778625954199,0.6767676767676767
0.4197332,0.32323232323232326,0.16793893129770993,0.83206106870229,0.6767676767676767
0.4187861,0.3333333333333333,0.16793893129770993,0.83206106870229,0.6666666666666667
0.39359298,0.3333333333333333,0.19083969465648856,0.8091603053435115,0.6666666666666667
0.39042687,0.3434343434343434,0.19083969465648856,0.8091603053435115,0.6565656565656566
0.38349703,0.3434343434343434,0.1984732824427481,0.8015267175572519,0.6565656565656566
0.38256422,0.35353535353535354,0.1984732824427481,0.8015267175572519,0.6464646464646464
0.37814888,0.35353535353535354,0.2099236641221374,0.7900763358778626,0.6464646464646464
0.3758114,0.36363636363636365,0.2099236641221374,0.7900763358778626,0.6363636363636364
0.374486,0.36363636363636365,0.21374045801526717,0.7862595419847328,0.6363636363636364
0.3714156,0.37373737373737376,0.21374045801526717,0.7862595419847328,0.6262626262626263
0.3561395,0.37373737373737376,0.22519083969465647,0.7748091603053435,0.6262626262626263
0.35514143,0.3838383838383838,0.22519083969465647,0.7748091603053435,0.6161616161616161
0.35380155,0.3838383838383838,0.2366412213740458,0.7633587786259541,0.6161616161616161
0.34573454,0.3939393939393939,0.2366412213740458,0.7633587786259541,0.6060606060606061
0.34298134,0.3939393939393939,0.24045801526717558,0.7595419847328244,0.6060606060606061
0.3415503,0.40404040404040403,0.24045801526717558,0.7595419847328244,0.595959595959596
0.3397754,0.40404040404040403,0.2480916030534351,0.7519083969465649,0.595959595959596
0.32008532,0.40404040404040403,0.26717557251908397,0.732824427480916,0.595959595959596
0.31918028,0.41414141414141414,0.26717557251908397,0.732824427480916,0.5858585858585859
0.3185771,0.41414141414141414,0.2786259541984733,0.7213740458015268,0.5858585858585859
0.31757373,0.42424242424242425,0.2786259541984733,0.7213740458015268,0.5757575757575757
0.3140647,0.42424242424242425,0.2900763358778626,0.7099236641221374,0.5757575757575757
0.30931994,0.4444444444444444,0.2900763358778626,0.7099236641221374,0.5555555555555556
0.30426332,0.4444444444444444,0.30916030534351147,0.6908396946564885,0.5555555555555556
0.30177966,0.4444444444444444,0.3244274809160305,0.6755725190839694,0.5555555555555556
0.2968945,0.4444444444444444,0.3435114503816794,0.6564885496183206,0.5555555555555556
0.29620677,0.45454545454545453,0.3435114503816794,0.6564885496183206,0.5454545454545454
0.29417425,0.45454545454545453,0.3511450381679389,0.6488549618320612,0.5454545454545454
0.29192182,0.46464646464646464,0.3511450381679389,0.6488549618320612,0.5353535353535354
0.28892756,0.46464646464646464,0.35877862595419846,0.6412213740458015,0.5353535353535354
0.28765115,0.47474747474747475,0.35877862595419846,0.6412213740458015,0.5252525252525253
0.28726694,0.47474747474747475,0.36259541984732824,0.6374045801526718,0.5252525252525253
0.279811,0.48484848484848486,0.36259541984732824,0.6374045801526718,0.5151515151515151
0.2785296,0.48484848484848486,0.366412213740458,0.633587786259542,0.5151515151515151
0.27605134,0.494949494949495,0.366412213740458,0.633587786259542,0.505050505050505
0.2740475,0.494949494949495,0.37404580152671757,0.6259541984732824,0.505050505050505
0.2708745,0.5050505050505051,0.37404580152671757,0.6259541984732824,0.4949494949494949
0.2677016,0.5050505050505051,0.37786259541984735,0.6221374045801527,0.4949494949494949
0.26605296,0.5151515151515151,0.37786259541984735,0.6221374045801527,0.48484848484848486
0.26579005,0.5151515151515151,0.3816793893129771,0.6183206106870229,0.48484848484848486
0.2646568,0.5252525252525253,0.3816793893129771,0.6183206106870229,0.4747474747474747
0.26254785,0.5252525252525253,0.38549618320610685,0.6145038167938932,0.4747474747474747
0.2620761,0.5353535353535354,0.38549618320610685,0.6145038167938932,0.46464646464646464
0.24829498,0.5353535353535354,0.40458015267175573,0.5954198473282443,0.46464646464646464
0.24298313,0.5555555555555556,0.40458015267175573,0.5954198473282443,0.4444444444444444
0.23549896,0.5555555555555556,0.4198473282442748,0.5801526717557253,0.4444444444444444
0.23422433,0.5656565656565656,0.4198473282442748,0.5801526717557253,0.43434343434343436
0.22462063,0.5656565656565656,0.45038167938931295,0.549618320610687,0.43434343434343436
0.22349572,0.5757575757575758,0.45038167938931295,0.549618320610687,0.4242424242424242
0.22047901,0.5757575757575758,0.4618320610687023,0.5381679389312977,0.4242424242424242
0.21769756,0.5858585858585859,0.4618320610687023,0.5381679389312977,0.41414141414141414
0.21501246,0.5858585858585859,0.46946564885496184,0.5305343511450382,0.41414141414141414
0.21200863,0.5959595959595959,0.46946564885496184,0.5305343511450382,0.4040404040404041
0.21128696,0.5959595959595959,0.4732824427480916,0.5267175572519084,0.4040404040404041
0.20881675,0.6060606060606061,0.4732824427480916,0.5267175572519084,0.3939393939393939
0.208539,0.6060606060606061,0.4770992366412214,0.5229007633587786,0.3939393939393939
0.20694529,0.6161616161616161,0.4770992366412214,0.5229007633587786,0.38383838383838387
