threshold,sensitivity,fpr,1-fpr,1-sens
inf,0.0,0.0,1.0,1.0
0.58444726,0.0,0.0053475935828877,0.9946524064171123,1.0
0.1485831,0.0,0.06951871657754011,0.9304812834224598,1.0
0.14473622,0.0,0.08021390374331551,0.9197860962566845,1.0
0.14147586,0.0,0.0855614973262032,0.9144385026737968,1.0
0.13869618,0.0,0.0962566844919786,0.9037433155080214,1.0
0.11825166,0.0,0.13903743315508021,0.8609625668449198,1.0
0.117422394,0.0,0.1497326203208556,0.8502673796791445,1.0
0.109591044,0.0,0.1711229946524064,0.8288770053475936,1.0
0.103687346,0.0,0.18181818181818182,0.8181818181818181,1.0
0.06513936,0.0,0.24064171122994651,0.7593582887700535,1.0
0.06304914,0.0,0.25133689839572193,0.7486631016042781,1.0
0.057648744,0.0,0.26737967914438504,0.732620320855615,1.0
0.05743219,0.0,0.28342245989304815,0.7165775401069518,1.0
0.053675994,0.0,0.2887700534759358,0.7112299465240641,1.0
0.0531994,0.1111111111111111,0.2994652406417112,0.7005347593582888,0.8888888888888888
0.046360884,0.1111111111111111,0.32620320855614976,0.6737967914438503,0.8888888888888888
0.04509693,0.3333333333333333,0.32620320855614976,0.6737967914438503,0.6666666666666667
0.043955825,0.3333333333333333,0.33689839572192515,0.6631016042780749,0.6666666666666667
0.04298562,0.3333333333333333,0.34759358288770054,0.6524064171122994,0.6666666666666667
0.03280458,0.3333333333333333,0.3850267379679144,0.6149732620320856,0.6666666666666667
0.032741632,0.3333333333333333,0.39572192513368987,0.6042780748663101,0.6666666666666667
0.030497152,0.3333333333333333,0.42245989304812837,0.5775401069518716,0.6666666666666667
0.030089814,0.3333333333333333,0.43315508021390375,0.5668449197860963,0.6666666666666667
0.02382311,0.3333333333333333,0.4919786096256685,0.5080213903743316,0.6666666666666667
0.023202797,0.3333333333333333,0.5026737967914439,0.49732620320855614,0.6666666666666667
0.022496514,0.3333333333333333,0.5187165775401069,0.4812834224598931,0.6666666666666667
0.020950587,0.3333333333333333,0.5401069518716578,0.4598930481283422,0.6666666666666667
0.020699263,0.3333333333333333,0.5508021390374331,0.44919786096256686,0.6666666666666667
0.020006359,0.3333333333333333,0.5614973262032086,0.4385026737967914,0.6666666666666667
0.019892462,0.3333333333333333,0.5721925133689839,0.4278074866310161,0.6666666666666667
0.019338388,0.3333333333333333,0.5828877005347594,0.41711229946524064,0.6666666666666667
0.01924466,0.3333333333333333,0.5989304812834224,0.4010695187165776,0.6666666666666667
0.016162803,0.3333333333333333,0.6524064171122995,0.3475935828877005,0.6666666666666667
0.01584708,0.4444444444444444,0.6524064171122995,0.3475935828877005,0.5555555555555556
0.014975229,0.4444444444444444,0.6577540106951871,0.34224598930481287,0.5555555555555556
0.012631995,0.4444444444444444,0.6684491978609626,0.3315508021390374,0.5555555555555556
0.0102067515,0.4444444444444444,0.6844919786096256,0.31550802139037437,0.5555555555555556
0.009933403,0.4444444444444444,0.6951871657754011,0.3048128342245989,0.5555555555555556
0.009028305,0.4444444444444444,0.7112299465240641,0.2887700534759359,0.5555555555555556
0.008541233,0.5555555555555556,0.7112299465240641,0.2887700534759359,0.4444444444444444
0.008060645,0.5555555555555556,0.7272727272727273,0.2727272727272727,0.4444444444444444
0.007821856,0.6666666666666666,0.7272727272727273,0.2727272727272727,0.33333333333333337
0.0038734311,0.6666666666666666,0.8342245989304813,0.1657754010695187,0.33333333333333337
0.0037387898,0.7777777777777778,0.8342245989304813,0.1657754010695187,0.2222222222222222
0.003641531,0.7777777777777778,0.8449197860962567,0.15508021390374327,0.2222222222222222
0.0035777297,0.8888888888888888,0.8449197860962567,0.15508021390374327,0.11111111111111116
0.0034489578,0.8888888888888888,0.8609625668449198,0.13903743315508021,0.11111111111111116
0.0033934547,0.8888888888888888,0.8716577540106952,0.12834224598930477,0.11111111111111116
0.0033233878,0.8888888888888888,0.8770053475935828,0.12299465240641716,0.11111111111111116
0.0031382395,0.8888888888888888,0.8877005347593583,0.11229946524064172,0.11111111111111116
0.00218528,0.8888888888888888,0.9358288770053476,0.06417112299465244,0.11111111111111116
0.0021393858,1.0,0.9358288770053476,0.06417112299465244,0.0
0.00043254427,1.0,1.0,0.0,0.0
