threshold,sensitivity,fpr,1-fpr,1-sens
inf,0.0,0.0,1.0,1.0
0.21088648,0.0,0.009433962264150943,0.9905660377358491,1.0
0.006272681,0.0,0.14150943396226415,0.8584905660377359,1.0
0.005903117,0.0,0.19811320754716982,0.8018867924528301,1.0
0.0057819868,0.0,0.20754716981132076,0.7924528301886793,1.0
0.0050321557,0.5,0.20754716981132076,0.7924528301886793,0.5
0.0030994671,0.5,0.27358490566037735,0.7264150943396226,0.5
0.0023951512,0.5,0.29245283018867924,0.7075471698113207,0.5
0.0009702677,0.5,0.5660377358490566,0.4339622641509434,0.5
0.00096467766,0.5,0.5849056603773585,0.41509433962264153,0.5
0.000894807,0.5,0.6037735849056604,0.39622641509433965,0.5
0.00086130516,0.5,0.6226415094339622,0.37735849056603776,0.5
0.0008290151,0.5,0.6415094339622641,0.3584905660377359,0.5
0.00082468364,0.5,0.660377358490566,0.339622641509434,0.5
0.0007917537,0.5,0.6792452830188679,0.3207547169811321,0.5
0.00073246495,0.5,0.6981132075471698,0.30188679245283023,0.5
0.00035304594,0.5,0.8301886792452831,0.16981132075471694,0.5
0.000339589,0.5,0.8490566037735849,0.15094339622641506,0.5
0.00025641365,0.5,0.8962264150943396,0.10377358490566035,0.5
0.00023769353,1.0,0.8962264150943396,0.10377358490566035,0.0
0.0002295901,1.0,0.9150943396226415,0.08490566037735847,0.0
0.00022568474,1.0,0.9433962264150944,0.05660377358490565,0.0
0.00014054001,1.0,1.0,0.0,0.0
