threshold,sensitivity,fpr,1-fpr,1-sens
inf,0.0,0.0,1.0,1.0
0.58398443,0.0,0.01639344262295082,0.9836065573770492,1.0
0.42207113,0.0,0.06557377049180328,0.9344262295081968,1.0
0.33647227,0.08333333333333333,0.06557377049180328,0.9344262295081968,0.9166666666666666
0.2041876,0.08333333333333333,0.16393442622950818,0.8360655737704918,0.9166666666666666
0.19961846,0.16666666666666666,0.16393442622950818,0.8360655737704918,0.8333333333333334
0.17637941,0.16666666666666666,0.19672131147540983,0.8032786885245902,0.8333333333333334
0.17599836,0.25,0.19672131147540983,0.8032786885245902,0.75
0.11230308,0.25,0.3114754098360656,0.6885245901639344,0.75
0.106242955,0.4166666666666667,0.3114754098360656,0.6885245901639344,0.5833333333333333
0.08977726,0.4166666666666667,0.36065573770491804,0.639344262295082,0.5833333333333333
0.08628222,0.5833333333333334,0.36065573770491804,0.639344262295082,0.41666666666666663
0.06806083,0.5833333333333334,0.39344262295081966,0.6065573770491803,0.41666666666666663
0.06620455,0.6666666666666666,0.39344262295081966,0.6065573770491803,0.33333333333333337
0.045674328,0.6666666666666666,0.4918032786885246,0.5081967213114754,0.33333333333333337
0.04516323,0.75,0.4918032786885246,0.5081967213114754,0.25
0.036107607,0.75,0.5081967213114754,0.4918032786885246,0.25
0.03591853,0.8333333333333334,0.5081967213114754,0.4918032786885246,0.16666666666666663
0.021202404,0.8333333333333334,0.6885245901639344,0.3114754098360656,0.16666666666666663
0.020209013,0.9166666666666666,0.6885245901639344,0.3114754098360656,0.08333333333333337
0.015051928,0.9166666666666666,0.8360655737704918,0.16393442622950816,0.08333333333333337
0.014957797,1.0,0.8360655737704918,0.16393442622950816,0.0
0.002959412,1.0,1.0,0.0,0.0
