threshold,sensitivity,fpr,1-fpr,1-sens
inf,0.0,0.0,1.0,1.0
0.7490219,0.0,0.0014970059880239522,0.9985029940119761,1.0
0.28461802,0.0,0.004491017964071856,0.9955089820359282,1.0
0.21284658,0.0,0.010479041916167664,0.9895209580838323,1.0
0.17323647,0.0,0.014970059880239521,0.9850299401197605,1.0
0.16383192,0.038461538461538464,0.019461077844311378,0.9805389221556886,0.9615384615384616
0.15921572,0.07692307692307693,0.019461077844311378,0.9805389221556886,0.9230769230769231
0.1484053,0.07692307692307693,0.02694610778443114,0.9730538922155688,0.9230769230769231
0.14008045,0.07692307692307693,0.0374251497005988,0.9625748502994012,0.9230769230769231
0.12918581,0.07692307692307693,0.040419161676646706,0.9595808383233533,0.9230769230769231
0.12817957,0.07692307692307693,0.04341317365269461,0.9565868263473054,0.9230769230769231
0.061698914,0.07692307692307693,0.07934131736526946,0.9206586826347305,0.9230769230769231
0.061568554,0.07692307692307693,0.08532934131736528,0.9146706586826348,0.9230769230769231
0.05840458,0.07692307692307693,0.09131736526946108,0.9086826347305389,0.9230769230769231
0.058144078,0.07692307692307693,0.09431137724550898,0.905688622754491,0.9230769230769231
0.058000334,0.11538461538461539,0.09880239520958084,0.9011976047904191,0.8846153846153846
0.05411201,0.11538461538461539,0.10179640718562874,0.8982035928143712,0.8846153846153846
0.053468015,0.11538461538461539,0.10778443113772455,0.8922155688622755,0.8846153846153846
0.050009176,0.11538461538461539,0.11377245508982035,0.8862275449101796,0.8846153846153846
0.049205516,0.11538461538461539,0.11826347305389222,0.8817365269461078,0.8846153846153846
0.049082704,0.11538461538461539,0.12425149700598802,0.875748502994012,0.8846153846153846
0.0485241,0.11538461538461539,0.12574850299401197,0.874251497005988,0.8846153846153846
0.04772833,0.11538461538461539,0.12874251497005987,0.8712574850299402,0.8846153846153846
0.046578754,0.11538461538461539,0.13023952095808383,0.8697604790419162,0.8846153846153846
0.046048343,0.11538461538461539,0.13323353293413173,0.8667664670658682,0.8846153846153846
0.044017226,0.11538461538461539,0.1407185628742515,0.8592814371257484,0.8846153846153846
0.043948773,0.11538461538461539,0.1437125748502994,0.8562874251497006,0.8846153846153846
0.04339443,0.11538461538461539,0.1467065868263473,0.8532934131736527,0.8846153846153846
0.043218438,0.11538461538461539,0.15119760479041916,0.8488023952095809,0.8846153846153846
0.03820461,0.11538461538461539,0.1601796407185629,0.8398203592814371,0.8846153846153846
0.03686541,0.15384615384615385,0.1601796407185629,0.8398203592814371,0.8461538461538461
0.035155762,0.15384615384615385,0.16167664670658682,0.8383233532934131,0.8461538461538461
0.034422077,0.19230769230769232,0.16167664670658682,0.8383233532934131,0.8076923076923077
0.029247677,0.19230769230769232,0.19161676646706588,0.8083832335329342,0.8076923076923077
0.029037733,0.19230769230769232,0.19461077844311378,0.8053892215568862,0.8076923076923077
0.029003683,0.19230769230769232,0.19610778443113772,0.8038922155688623,0.8076923076923077
0.028498193,0.19230769230769232,0.20059880239520958,0.7994011976047904,0.8076923076923077
0.028433116,0.19230769230769232,0.20359281437125748,0.7964071856287425,0.8076923076923077
0.028116995,0.19230769230769232,0.20808383233532934,0.7919161676646707,0.8076923076923077
0.025869811,0.19230769230769232,0.21706586826347304,0.7829341317365269,0.8076923076923077
0.025305383,0.19230769230769232,0.2215568862275449,0.7784431137724551,0.8076923076923077
0.02388972,0.19230769230769232,0.22904191616766467,0.7709580838323353,0.8076923076923077
0.023753408,0.19230769230769232,0.23353293413173654,0.7664670658682635,0.8076923076923077
0.022187803,0.19230769230769232,0.23952095808383234,0.7604790419161677,0.8076923076923077
0.021120086,0.19230769230769232,0.24550898203592814,0.7544910179640718,0.8076923076923077
0.020960463,0.19230769230769232,0.24850299401197604,0.7514970059880239,0.8076923076923077
0.02086546,0.19230769230769232,0.25299401197604793,0.7470059880239521,0.8076923076923077
0.020320978,0.19230769230769232,0.2559880239520958,0.7440119760479043,0.8076923076923077
0.01978876,0.3076923076923077,0.2559880239520958,0.7440119760479043,0.6923076923076923
