threshold,sensitivity,fpr,1-fpr,1-sens
inf,0.0,0.0,1.0,1.0
0.9175476,0.0,0.004,0.996,1.0
0.84937686,0.0,0.02,0.98,1.0
0.8455699,0.014492753623188406,0.02,0.98,0.9855072463768116
0.7622041,0.014492753623188406,0.04,0.96,0.9855072463768116
0.7453764,0.028985507246376812,0.04,0.96,0.9710144927536232
0.7217387,0.028985507246376812,0.052,0.948,0.9710144927536232
0.72017854,0.028985507246376812,0.06,0.94,0.9710144927536232
0.71028733,0.028985507246376812,0.064,0.9359999999999999,0.9710144927536232
0.7061612,0.043478260869565216,0.064,0.9359999999999999,0.9565217391304348
0.6926799,0.043478260869565216,0.08,0.92,0.9565217391304348
0.662477,0.07246376811594203,0.08,0.92,0.927536231884058
0.6579514,0.07246376811594203,0.084,0.916,0.927536231884058
0.65292275,0.08695652173913043,0.084,0.916,0.9130434782608696
0.6512531,0.10144927536231885,0.088,0.912,0.8985507246376812
0.58573556,0.10144927536231885,0.12,0.88,0.8985507246376812
0.58170253,0.11594202898550725,0.12,0.88,0.8840579710144928
0.5812654,0.11594202898550725,0.124,0.876,0.8840579710144928
0.5729584,0.13043478260869565,0.124,0.876,0.8695652173913043
0.56920516,0.13043478260869565,0.128,0.872,0.8695652173913043
0.56384134,0.14492753623188406,0.132,0.868,0.855072463768116
0.5538002,0.14492753623188406,0.152,0.848,0.855072463768116
0.55278796,0.15942028985507245,0.156,0.844,0.8405797101449275
0.5433405,0.15942028985507245,0.168,0.832,0.8405797101449275
0.54093456,0.18840579710144928,0.168,0.832,0.8115942028985508
0.5405489,0.18840579710144928,0.172,0.8280000000000001,0.8115942028985508
0.54036397,0.2028985507246377,0.172,0.8280000000000001,0.7971014492753623
0.5312078,0.2028985507246377,0.196,0.804,0.7971014492753623
0.531078,0.21739130434782608,0.196,0.804,0.782608695652174
0.52916586,0.21739130434782608,0.204,0.796,0.782608695652174
0.52858436,0.2318840579710145,0.204,0.796,0.7681159420289855
0.5270855,0.2318840579710145,0.212,0.788,0.7681159420289855
0.517729,0.2463768115942029,0.212,0.788,0.7536231884057971
0.5037848,0.2463768115942029,0.252,0.748,0.7536231884057971
0.5024508,0.2753623188405797,0.252,0.748,0.7246376811594203
0.4983818,0.2753623188405797,0.26,0.74,0.7246376811594203
0.49394915,0.2898550724637681,0.264,0.736,0.7101449275362319
0.4806561,0.2898550724637681,0.292,0.708,0.7101449275362319
0.4763418,0.3188405797101449,0.292,0.708,0.6811594202898551
0.4758102,0.3188405797101449,0.296,0.704,0.6811594202898551
0.47418803,0.3333333333333333,0.296,0.704,0.6666666666666667
0.46844858,0.3333333333333333,0.308,0.692,0.6666666666666667
0.46823856,0.3333333333333333,0.316,0.6839999999999999,0.6666666666666667
0.46760106,0.34782608695652173,0.316,0.6839999999999999,0.6521739130434783
0.46681586,0.34782608695652173,0.324,0.6759999999999999,0.6521739130434783
0.463328,0.34782608695652173,0.332,0.6679999999999999,0.6521739130434783
0.45761657,0.36231884057971014,0.336,0.6639999999999999,0.6376811594202898
0.4562063,0.36231884057971014,0.344,0.656,0.6376811594202898
0.45560044,0.37681159420289856,0.344,0.656,0.6231884057971014
0.45394737,0.37681159420289856,0.352,0.648,0.6231884057971014
0.4533377,0.391304347826087,0.356,0.644,0.6086956521739131
0.45201027,0.42028985507246375,0.356,0.644,0.5797101449275363
0.45195833,0.42028985507246375,0.36,0.64,0.5797101449275363
0.44940388,0.4492753623188406,0.36,0.64,0.5507246376811594
0.42417848,0.4492753623188406,0.42,0.5800000000000001,0.5507246376811594
0.42401323,0.463768115942029,0.42,0.5800000000000001,0.536231884057971
0.4211223,0.463768115942029,0.432,0.5680000000000001,0.536231884057971
0.42022327,0.4782608695652174,0.432,0.5680000000000001,0.5217391304347826
0.41987136,0.4782608695652174,0.436,0.5640000000000001,0.5217391304347826
0.41943735,0.4927536231884058,0.436,0.5640000000000001,0.5072463768115942
0.41786844,0.5217391304347826,0.448,0.552,0.4782608695652174
0.41574568,0.5217391304347826,0.456,0.544,0.4782608695652174
0.410569,0.5362318840579711,0.456,0.544,0.46376811594202894
0.40785664,0.5362318840579711,0.46,0.54,0.46376811594202894
0.4067813,0.5362318840579711,0.468,0.532,0.46376811594202894
0.40040106,0.5652173913043478,0.468,0.532,0.4347826086956522
0.39138794,0.5652173913043478,0.5,0.5,0.4347826086956522
0.39034015,0.5797101449275363,0.5,0.5,0.42028985507246375
0.38929707,0.5797101449275363,0.504,0.496,0.42028985507246375
0.388342,0.5942028985507246,0.508,0.492,0.4057971014492754
0.38093302,0.5942028985507246,0.524,0.476,0.4057971014492754
0.37693635,0.6086956521739131,0.524,0.476,0.3913043478260869
0.37505937,0.6086956521739131,0.528,0.472,0.3913043478260869
0.37389413,0.6231884057971014,0.528,0.472,0.37681159420289856
0.37059152,0.6231884057971014,0.536,0.46399999999999997,0.37681159420289856
0.36791515,0.6521739130434783,0.536,0.46399999999999997,0.34782608695652173
0.35418937,0.6521739130434783,0.556,0.44399999999999995,0.34782608695652173
0.354099,0.6666666666666666,0.556,0.44399999999999995,0.33333333333333337
0.35023385,0.6666666666666666,0.564,0.43600000000000005,0.33333333333333337
0.34840238,0.6956521739130435,0.564,0.43600000000000005,0.30434782608695654
0.34030318,0.6956521739130435,0.576,0.42400000000000004,0.30434782608695654
0.34020534,0.7101449275362319,0.576,0.42400000000000004,0.28985507246376807
0.31901085,0.7101449275362319,0.588,0.41200000000000003,0.28985507246376807
0.3143008,0.7246376811594203,0.588,0.41200000000000003,0.2753623188405797
0.30518484,0.7246376811594203,0.608,0.392,0.2753623188405797
0.3032115,0.7391304347826086,0.608,0.392,0.26086956521739135
0.2872344,0.7391304347826086,0.644,0.356,0.26086956521739135
0.2856936,0.7536231884057971,0.644,0.356,0.24637681159420288
0.2855015,0.7536231884057971,0.648,0.352,0.24637681159420288
0.28486237,0.7681159420289855,0.648,0.352,0.23188405797101452
0.2808208,0.7681159420289855,0.66,0.33999999999999997,0.23188405797101452
0.2808024,0.782608695652174,0.66,0.33999999999999997,0.21739130434782605
0.2797075,0.782608695652174,0.664,0.33599999999999997,0.21739130434782605
0.27810398,0.7971014492753623,0.664,0.33599999999999997,0.2028985507246377
0.26688018,0.7971014492753623,0.676,0.32399999999999995,0.2028985507246377
0.26623,0.7971014492753623,0.684,0.31599999999999995,0.2028985507246377
0.26504767,0.8260869565217391,0.684,0.31599999999999995,0.17391304347826086
0.24546663,0.8260869565217391,0.708,0.29200000000000004,0.17391304347826086
0.24485295,0.8405797101449275,0.708,0.29200000000000004,0.1594202898550725
0.24278775,0.8405797101449275,0.716,0.28400000000000003,0.1594202898550725
0.24005191,0.855072463768116,0.716,0.28400000000000003,0.14492753623188404
0.23810752,0.855072463768116,0.72,0.28,0.14492753623188404
0.23039788,0.8840579710144928,0.72,0.28,0.1159420289855072
0.22178484,0.8840579710144928,0.728,0.272,0.1159420289855072
0.2174232,0.8985507246376812,0.728,0.272,0.10144927536231885
0.19450647,0.8985507246376812,0.78,0.21999999999999997,0.10144927536231885
0.18914567,0.9130434782608695,0.78,0.21999999999999997,0.08695652173913049
0.124291465,0.9130434782608695,0.856,0.14400000000000002,0.08695652173913049
0.12185846,0.9420289855072463,0.856,0.14400000000000002,0.05797101449275366
0.118855014,0.9420289855072463,0.868,0.132,0.05797101449275366
0.11539427,0.9565217391304348,0.868,0.132,0.04347826086956519
0.10470903,0.9565217391304348,0.88,0.12,0.04347826086956519
0.09929823,0.9710144927536232,0.88,0.12,0.02898550724637683
0.044965293,0.9710144927536232,0.952,0.04800000000000004,0.02898550724637683
0.04469187,0.9855072463768116,0.952,0.04800000000000004,0.01449275362318836
0.02212583,0.9855072463768116,0.992,0.008000000000000007,0.01449275362318836
0.021269752,1.0,0.992,0.008000000000000007,0.0
0.008107795,1.0,1.0,0.0,0.0
